symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
ABBOTINDIA,ABBOTINDIAEQN,26799.9,26877.8,26428.25,26648.35,26714.45,-66.1,-0.25,91208209763.5,29638.95,20605.05,6808,181123504.07999998,04-Apr-2024 14:07:17,10.090101032593942,-29.329217837374813,20.03,03-Apr-2023,https://nsearchives.nseindia.com/365d/ABBOTINDIA-EQ.svg,04-Mar-2024,-3.23,https://nsearchives.nseindia.com/30d/ABBOTINDIA-EQ.svg,https://nsearchives.nseindia.com/today/ABBOTINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
SARDAEN,SARDAENEQN,221.95,223.2,217.55,219.75,220.3,-0.55,-0.25,20888633113.7,265.0,104.61,337144,74451509.52000001,04-Apr-2024 14:07:17,17.07547169811321,-110.06595927731574,-80.33,03-Apr-2023,https://nsearchives.nseindia.com/365d/SARDAEN-EQ.svg,04-Mar-2024,3.6,https://nsearchives.nseindia.com/30d/SARDAEN-EQ.svg,https://nsearchives.nseindia.com/today/SARDAENEQN.svg,,,0,04-Apr-2024 14:06:48
ASKAUTOLTD,ASKAUTOLTDEQN,291.45,294.6,283.55,288.7,289.45,-0.75,-0.26,7369486101.9,334.55,240.1,145154,41849349.74,04-Apr-2024 14:07:15,13.704976834553884,-20.241566014160764,-,-,-,04-Mar-2024,0.42,https://nsearchives.nseindia.com/30d/ASKAUTOLTD-EQ.svg,https://nsearchives.nseindia.com/today/ASKAUTOLTDEQN.svg,,,0,04-Apr-2024 14:06:48
NEWGEN,NEWGENEQN,798.65,803.9,786.1,791.15,793.25,-2.1,-0.26,47692527582.45,901.05,220.55,95519,75619526.72999999,04-Apr-2024 14:07:18,12.19688141612563,-258.7168442530038,77.86,03-Apr-2023,https://nsearchives.nseindia.com/365d/NEWGEN-EQ.svg,04-Mar-2024,-7.05,https://nsearchives.nseindia.com/30d/NEWGEN-EQ.svg,https://nsearchives.nseindia.com/today/NEWGENEQN.svg,,,0,04-Apr-2024 14:06:48
SUNFLAG,SUNFLAGEQN,207.6,207.8,201.35,204.0,204.55,-0.55,-0.27,13602963935.04,248.8,138.75,106499,21806735.24,04-Apr-2024 14:07:14,18.006430868167204,-47.027027027027025,37.84,03-Apr-2023,https://nsearchives.nseindia.com/365d/SUNFLAG-EQ.svg,04-Mar-2024,-1.11,https://nsearchives.nseindia.com/30d/SUNFLAG-EQ.svg,https://nsearchives.nseindia.com/today/SUNFLAGEQN.svg,,,0,04-Apr-2024 14:06:48
JSWHL,JSWHLEQN,7331.0,7421.95,7224.6,7285.0,7305.6,-20.6,-0.28,27422844521.25,7490.85,3802.6,3755,27469514.75,04-Apr-2024 14:07:15,2.7480192501518568,-91.57944564245517,90.95,03-Apr-2023,https://nsearchives.nseindia.com/365d/JSWHL-EQ.svg,04-Mar-2024,7.2,https://nsearchives.nseindia.com/30d/JSWHL-EQ.svg,https://nsearchives.nseindia.com/today/JSWHLEQN.svg,,,0,04-Apr-2024 14:06:48
NATCOPHARM,NATCOPHARMEQN,1000.2,1018.0,990.35,995.25,998.1,-2.85,-0.29,89151937792.5,1108.35,551.0,275508,276621052.32,04-Apr-2024 14:07:13,10.204357829205568,-80.62613430127041,71.82,03-Apr-2023,https://nsearchives.nseindia.com/365d/NATCOPHARM-EQ.svg,04-Mar-2024,0.33,https://nsearchives.nseindia.com/30d/NATCOPHARM-EQ.svg,https://nsearchives.nseindia.com/today/NATCOPHARMEQN.svg,,,0,04-Apr-2024 14:06:48
ADVENZYMES,ADVENZYMESEQN,365.0,370.0,361.95,363.85,364.9,-1.05,-0.29,17067484919.1,425.15,246.35,117985,43052726.5,04-Apr-2024 14:07:15,14.418440550393969,-47.69636695758069,48.12,03-Apr-2023,https://nsearchives.nseindia.com/365d/ADVENZYMES-EQ.svg,04-Mar-2024,-5.42,https://nsearchives.nseindia.com/30d/ADVENZYMES-EQ.svg,https://nsearchives.nseindia.com/today/ADVENZYMESEQN.svg,,,0,04-Apr-2024 14:06:48
LGBBROSLTD,LGBBROSLTDEQN,1267.1,1282.95,1260.05,1263.45,1267.1,-3.65,-0.29,26156694682.27,1425.0,759.2,22808,28928982.959999997,04-Apr-2024 14:07:16,11.336842105263155,-66.4185985247629,67.55,03-Apr-2023,https://nsearchives.nseindia.com/365d/LGBBROSLTD-EQ.svg,04-Mar-2024,9.79,https://nsearchives.nseindia.com/30d/LGBBROSLTD-EQ.svg,https://nsearchives.nseindia.com/today/LGBBROSLTDEQN.svg,,,0,04-Apr-2024 14:06:48
HAPPYFORGE,HAPPYFORGEEQN,928.0,943.1,920.95,928.9,931.6,-2.7,-0.29,15752092524.1,1087.4,813.2,94147,87627320.25,04-Apr-2024 14:07:15,14.57605297038809,-14.227742252828323,-,-,-,04-Mar-2024,-3.3,https://nsearchives.nseindia.com/30d/HAPPYFORGE-EQ.svg,https://nsearchives.nseindia.com/today/HAPPYFORGEEQN.svg,,,0,04-Apr-2024 14:06:48
PARAS,PARASEQN,715.35,720.05,699.3,708.8,710.9,-2.1,-0.3,10229442999.87,848.0,479.15,233315,165504328.4,04-Apr-2024 14:07:13,16.415094339622645,-47.928623604299275,48.38,03-Apr-2023,https://nsearchives.nseindia.com/365d/PARAS-EQ.svg,04-Mar-2024,-2.45,https://nsearchives.nseindia.com/30d/PARAS-EQ.svg,https://nsearchives.nseindia.com/today/PARASEQN.svg,,,0,04-Apr-2024 14:06:48
PTC,PTCEQN,201.9,203.5,197.65,199.6,200.2,-0.6,-0.3,47242928031.6,254.6,86.75,1297878,260042836.08,04-Apr-2024 14:07:14,21.602513747054203,-130.0864553314121,131.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/PTC-EQ.svg,04-Mar-2024,0.13,https://nsearchives.nseindia.com/30d/PTC-EQ.svg,https://nsearchives.nseindia.com/today/PTCEQN.svg,,,0,04-Apr-2024 14:06:48
BCG,BCGEQN,16.95,17.1,16.3,16.6,16.65,-0.05,-0.3,27550687332.07,36.45,9.35,23649099,392338552.41,04-Apr-2024 14:07:17,54.458161865569274,-77.54010695187168,3.74,03-Apr-2023,https://nsearchives.nseindia.com/365d/BCG-EQ.svg,04-Mar-2024,-5.93,https://nsearchives.nseindia.com/30d/BCG-EQ.svg,https://nsearchives.nseindia.com/today/BCGEQN.svg,,,0,04-Apr-2024 14:06:48
TANLA,TANLAEQN,935.05,939.0,922.0,925.85,928.65,-2.8,-0.3,65990210090.8,1317.95,556.45,326619,303380058.15000004,04-Apr-2024 14:07:16,29.750749269699153,-66.38511995686943,66.53,03-Apr-2023,https://nsearchives.nseindia.com/365d/TANLA-EQ.svg,04-Mar-2024,-4.04,https://nsearchives.nseindia.com/30d/TANLA-EQ.svg,https://nsearchives.nseindia.com/today/TANLAEQN.svg,,,0,04-Apr-2024 14:06:48
GMDCLTD,GMDCLTDEQN,389.75,396.0,383.7,390.3,391.5,-1.2,-0.31,32303076000.0,506.0,130.1,1334016,520332940.8,04-Apr-2024 14:07:17,22.86561264822134,-200.00000000000003,198.74,03-Apr-2023,https://nsearchives.nseindia.com/365d/GMDCLTD-EQ.svg,04-Mar-2024,-1.36,https://nsearchives.nseindia.com/30d/GMDCLTD-EQ.svg,https://nsearchives.nseindia.com/today/GMDCLTDEQN.svg,,,0,04-Apr-2024 14:06:48
CANBK,CANBKEQN,614.7,614.75,602.3,605.05,606.95,-1.9,-0.31,406395109597.16,614.75,281.2,6228471,3790647450.6,04-Apr-2024 14:07:18,1.577877185847913,-115.16714082503556,111.33,03-Apr-2023,https://nsearchives.nseindia.com/365d/CANBK-EQ.svg,04-Mar-2024,2.54,https://nsearchives.nseindia.com/30d/CANBK-EQ.svg,https://nsearchives.nseindia.com/today/CANBKEQN.svg,,,0,04-Apr-2024 14:06:48
ASHOKA,ASHOKAEQN,173.4,174.35,170.55,171.65,172.2,-0.55,-0.32,22165624491.1,195.5,74.65,852198,146705885.70000002,04-Apr-2024 14:07:15,12.19948849104859,-129.93971868720695,126.88,03-Apr-2023,https://nsearchives.nseindia.com/365d/ASHOKA-EQ.svg,04-Mar-2024,-7.59,https://nsearchives.nseindia.com/30d/ASHOKA-EQ.svg,https://nsearchives.nseindia.com/today/ASHOKAEQN.svg,,,0,04-Apr-2024 14:06:48
SUPREMEIND,SUPREMEINDEQN,4208.0,4250.0,4125.25,4182.75,4196.2,-13.45,-0.32,271430761762.26,4888.0,2500.0,68704,287267225.91999996,04-Apr-2024 14:07:14,14.428191489361701,-67.31,66.91,03-Apr-2023,https://nsearchives.nseindia.com/365d/SUPREMEIND-EQ.svg,04-Mar-2024,3.67,https://nsearchives.nseindia.com/30d/SUPREMEIND-EQ.svg,https://nsearchives.nseindia.com/today/SUPREMEINDEQN.svg,,,0,04-Apr-2024 14:06:48
NESTLEIND,NESTLEINDEQN,2569.8,2570.0,2514.1,2545.75,2553.95,-8.2,-0.32,907898589714.0,2769.3,1936.5,982268,2493457849.96,04-Apr-2024 14:07:16,8.072437077961945,-31.461399431964885,-87.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/NESTLEIND-EQ.svg,04-Mar-2024,-1.36,https://nsearchives.nseindia.com/30d/NESTLEIND-EQ.svg,https://nsearchives.nseindia.com/today/NESTLEINDEQN.svg,,,0,04-Apr-2024 14:06:48
PNB,PNBEQN,137.05,137.35,134.0,134.7,135.15,-0.45,-0.33,400905570959.0,137.35,46.45,66490652,9030760354.64,04-Apr-2024 14:07:14,1.9293775027302553,-189.98923573735195,185.43,03-Apr-2023,https://nsearchives.nseindia.com/365d/PNB-EQ.svg,04-Mar-2024,7.22,https://nsearchives.nseindia.com/30d/PNB-EQ.svg,https://nsearchives.nseindia.com/today/PNBEQN.svg,,,0,04-Apr-2024 14:06:48
RVNL,RVNLEQN,266.45,268.7,261.45,264.15,265.05,-0.9,-0.34,148648380499.35,345.5,72.5,6199271,1643674712.9399998,04-Apr-2024 14:07:15,23.54558610709118,-264.34482758620686,251.76,03-Apr-2023,https://nsearchives.nseindia.com/365d/RVNL-EQ.svg,04-Mar-2024,9.28,https://nsearchives.nseindia.com/30d/RVNL-EQ.svg,https://nsearchives.nseindia.com/today/RVNLEQN.svg,,,0,04-Apr-2024 14:06:48
OFSS,OFSSEQN,8909.95,8939.95,8702.0,8808.0,8838.3,-30.3,-0.34,205930684588.64,9023.0,3225.05,102781,904850006.27,04-Apr-2024 14:07:14,2.382799512357309,-173.11204477449962,169.88,03-Apr-2023,https://nsearchives.nseindia.com/365d/OFSS-EQ.svg,04-Mar-2024,13.59,https://nsearchives.nseindia.com/30d/OFSS-EQ.svg,https://nsearchives.nseindia.com/today/OFSSEQN.svg,,,0,04-Apr-2024 14:06:48
ORIENTELEC,ORIENTELECEQN,213.95,214.95,210.15,212.55,213.3,-0.75,-0.35,24466454272.43,262.0,189.0,163596,34744518.48,04-Apr-2024 14:07:13,18.874045801526716,-12.460317460317466,-15.87,03-Apr-2023,https://nsearchives.nseindia.com/365d/ORIENTELEC-EQ.svg,04-Mar-2024,2.25,https://nsearchives.nseindia.com/30d/ORIENTELEC-EQ.svg,https://nsearchives.nseindia.com/today/ORIENTELECEQN.svg,,,0,04-Apr-2024 14:06:48
LAURUSLABS,LAURUSLABSEQN,442.0,453.4,436.75,438.3,439.85,-1.55,-0.35,172269926675.47,453.4,278.85,2650548,1175756587.32,04-Apr-2024 14:07:17,3.330392589325092,-57.18128025820332,44.38,03-Apr-2023,https://nsearchives.nseindia.com/365d/LAURUSLABS-EQ.svg,04-Mar-2024,5.34,https://nsearchives.nseindia.com/30d/LAURUSLABS-EQ.svg,https://nsearchives.nseindia.com/today/LAURUSLABSEQN.svg,,,0,04-Apr-2024 14:06:48
GREENPLY,GREENPLYEQN,267.0,267.0,259.1,264.65,265.6,-0.95,-0.36,15701811201.72,280.0,136.85,276692,72750627.56,04-Apr-2024 14:07:12,5.482142857142866,-93.38691998538545,85.73,03-Apr-2023,https://nsearchives.nseindia.com/365d/GREENPLY-EQ.svg,04-Mar-2024,-3.54,https://nsearchives.nseindia.com/30d/GREENPLY-EQ.svg,https://nsearchives.nseindia.com/today/GREENPLYEQN.svg,,,0,04-Apr-2024 14:06:48
SAPPHIRE,SAPPHIREEQN,1514.05,1540.0,1493.0,1505.55,1511.0,-5.45,-0.36,65322890392.9,1680.0,1162.4,68424,103368136.8,04-Apr-2024 14:07:14,10.383928571428573,-29.520818995182367,25.39,03-Apr-2023,https://nsearchives.nseindia.com/365d/SAPPHIRE-EQ.svg,04-Mar-2024,0,https://nsearchives.nseindia.com/30d/SAPPHIRE-EQ.svg,https://nsearchives.nseindia.com/today/SAPPHIREEQN.svg,,,0,04-Apr-2024 14:06:48
LUPIN,LUPINEQN,1609.0,1614.0,1596.1,1599.5,1605.4,-5.9,-0.37,386560619876.74,1704.25,648.05,440537,706370241.9100001,04-Apr-2024 14:07:17,6.146398709109579,-146.81737520253068,146.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/LUPIN-EQ.svg,04-Mar-2024,-3.86,https://nsearchives.nseindia.com/30d/LUPIN-EQ.svg,https://nsearchives.nseindia.com/today/LUPINEQN.svg,,,0,04-Apr-2024 14:06:48
WOCKPHARMA,WOCKPHARMABEN,583.0,599.0,580.0,585.1,587.3,-2.2,-0.37,40576081581.36,630.0,159.0,120075,70498434.0,04-Apr-2024 14:07:15,7.126984126984124,-267.9874213836478,-,-,-,-,-,-,https://nsearchives.nseindia.com/today/WOCKPHARMABEN.svg,,,0,04-Apr-2024 14:06:48
SUNCLAY,SUNCLAYEQN,1490.0,1490.0,1455.0,1467.0,1477.7,-5.55,-0.38,7420124142.0,1783.75,1203.9,6062,8906957.219999999,04-Apr-2024 14:07:18,17.757533286615278,-21.853974582606522,-,-,-,04-Mar-2024,1.34,https://nsearchives.nseindia.com/30d/SUNCLAY-EQ.svg,https://nsearchives.nseindia.com/today/SUNCLAYEQN.svg,,,0,04-Apr-2024 14:06:48
RTNINDIA,RTNINDIAEQN,78.0,79.25,76.35,77.35,77.65,-0.3,-0.39,26746916605.2,94.85,37.15,2605790,202000840.79999998,04-Apr-2024 14:07:13,18.45018450184502,-108.20995962314939,108.46,03-Apr-2023,https://nsearchives.nseindia.com/365d/RTNINDIA-EQ.svg,04-Mar-2024,-4.78,https://nsearchives.nseindia.com/30d/RTNINDIA-EQ.svg,https://nsearchives.nseindia.com/today/RTNINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
DALMIASUG,DALMIASUGEQN,386.0,389.5,378.95,381.4,382.9,-1.5,-0.39,7083403102.05,490.0,338.05,72666,27892844.1,04-Apr-2024 14:07:16,22.16326530612245,-12.823546812601675,9.37,03-Apr-2023,https://nsearchives.nseindia.com/365d/DALMIASUG-EQ.svg,04-Mar-2024,-3.84,https://nsearchives.nseindia.com/30d/DALMIASUG-EQ.svg,https://nsearchives.nseindia.com/today/DALMIASUGEQN.svg,,,0,04-Apr-2024 14:06:48
GICRE,GICREEQN,345.05,350.45,333.6,340.25,341.6,-1.35,-0.4,83521720800.0,467.8,136.4,1277616,436318640.15999997,04-Apr-2024 14:07:16,27.26592560923472,-149.45014662756597,150.72,03-Apr-2023,https://nsearchives.nseindia.com/365d/GICRE-EQ.svg,04-Mar-2024,-14.45,https://nsearchives.nseindia.com/30d/GICRE-EQ.svg,https://nsearchives.nseindia.com/today/GICREEQN.svg,,,0,04-Apr-2024 14:06:48
PATELENG,PATELENGEQN,63.5,65.1,62.2,62.85,63.1,-0.25,-0.4,27228231956.69,79.0,14.65,4349758,276514116.06,04-Apr-2024 14:07:15,20.44303797468354,-329.01023890784984,317.88,03-Apr-2023,https://nsearchives.nseindia.com/365d/PATELENG-EQ.svg,04-Mar-2024,-8.22,https://nsearchives.nseindia.com/30d/PATELENG-EQ.svg,https://nsearchives.nseindia.com/today/PATELENGEQN.svg,,,0,04-Apr-2024 14:06:48
BHEL,BHELEQN,253.0,256.9,247.45,250.8,251.8,-1.0,-0.4,323250387434.72,275.85,67.6,13030297,3291322719.23,04-Apr-2024 14:07:16,9.081022294725397,-271.0059171597633,260.74,03-Apr-2023,https://nsearchives.nseindia.com/365d/BHEL-EQ.svg,04-Mar-2024,-4.82,https://nsearchives.nseindia.com/30d/BHEL-EQ.svg,https://nsearchives.nseindia.com/today/BHELEQN.svg,,,0,04-Apr-2024 14:06:48
CUMMINSIND,CUMMINSINDEQN,3050.0,3053.0,2995.15,3036.65,3049.2,-12.55,-0.41,412788083400.0,3062.75,1481.0,377217,1142495988.75,04-Apr-2024 14:07:17,0.8521753326259052,-105.0405131667792,89.95,03-Apr-2023,https://nsearchives.nseindia.com/365d/CUMMINSIND-EQ.svg,04-Mar-2024,9.57,https://nsearchives.nseindia.com/30d/CUMMINSIND-EQ.svg,https://nsearchives.nseindia.com/today/CUMMINSINDEQN.svg,,,0,04-Apr-2024 14:06:48
INDIASHLTR,INDIASHLTREQN,606.05,612.9,601.15,603.55,606.1,-2.55,-0.42,11629928363.9,725.1,519.15,14755,8948612.4,04-Apr-2024 14:07:15,16.763205075162055,-16.25734373495136,-,-,-,04-Mar-2024,-3.16,https://nsearchives.nseindia.com/30d/INDIASHLTR-EQ.svg,https://nsearchives.nseindia.com/today/INDIASHLTREQN.svg,,,0,04-Apr-2024 14:06:48
MAHLOG,MAHLOGEQN,439.0,440.25,419.3,432.5,434.35,-1.85,-0.43,13091417865.83,460.0,348.05,124838,53815165.04,04-Apr-2024 14:07:18,5.978260869565218,-24.26375520758511,19.8,03-Apr-2023,https://nsearchives.nseindia.com/365d/MAHLOG-EQ.svg,04-Mar-2024,1.22,https://nsearchives.nseindia.com/30d/MAHLOG-EQ.svg,https://nsearchives.nseindia.com/today/MAHLOGEQN.svg,,,0,04-Apr-2024 14:06:48
RATEGAIN,RATEGAINEQN,719.95,724.75,710.0,711.75,714.8,-3.05,-0.43,39420215493.25,921.7,345.05,220393,157625073.60000002,04-Apr-2024 14:07:14,22.77856135401975,-106.2744529778293,104.05,03-Apr-2023,https://nsearchives.nseindia.com/365d/RATEGAIN-EQ.svg,04-Mar-2024,-11.91,https://nsearchives.nseindia.com/30d/RATEGAIN-EQ.svg,https://nsearchives.nseindia.com/today/RATEGAINEQN.svg,,,0,04-Apr-2024 14:06:48
J&KBANK,J&KBANKEQN,140.2,141.7,136.8,138.65,139.25,-0.6,-0.43,51929562590.15,152.5,49.6,2951460,411197407.2,04-Apr-2024 14:07:07,9.081967213114751,-179.53629032258067,178.22,03-Apr-2023,https://nsearchives.nseindia.com/365d/J&KBANK-EQ.svg,04-Mar-2024,-2.86,https://nsearchives.nseindia.com/30d/J&KBANK-EQ.svg,https://nsearchives.nseindia.com/today/J&KBANKEQN.svg,,,0,04-Apr-2024 14:06:48
BARBEQUE,BARBEQUEEQN,546.1,552.0,540.05,541.35,543.7,-2.35,-0.43,11642700242.25,791.7,495.05,34371,18777908.43,04-Apr-2024 14:07:17,31.62182644941266,-9.352590647409354,-10.96,03-Apr-2023,https://nsearchives.nseindia.com/365d/BARBEQUE-EQ.svg,04-Mar-2024,-6.54,https://nsearchives.nseindia.com/30d/BARBEQUE-EQ.svg,https://nsearchives.nseindia.com/today/BARBEQUEEQN.svg,,,0,04-Apr-2024 14:06:48
MRF,MRFEQN,136398.0,137117.25,135500.0,135600.0,136190.7,-590.7,-0.43,276251090448.0,151445.0,83325.75,4009,546455925.61,04-Apr-2024 14:07:12,10.462544157945128,-62.73480886760695,61.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/MRF-EQ.svg,04-Mar-2024,-6.81,https://nsearchives.nseindia.com/30d/MRF-EQ.svg,https://nsearchives.nseindia.com/today/MRFEQN.svg,,,0,04-Apr-2024 14:06:48
BDL,BDLEQN,1766.5,1779.0,1735.0,1750.0,1757.7,-7.7,-0.44,80178673828.13,1984.8,900.0,439081,770868166.84,04-Apr-2024 14:07:16,11.829907295445384,-94.44444444444444,78.22,03-Apr-2023,https://nsearchives.nseindia.com/365d/BDL-EQ.svg,04-Mar-2024,-4.18,https://nsearchives.nseindia.com/30d/BDL-EQ.svg,https://nsearchives.nseindia.com/today/BDLEQN.svg,,,0,04-Apr-2024 14:06:48
NIACL,NIACLEQN,242.5,245.8,234.2,238.1,239.15,-1.05,-0.44,58833600000.0,324.7,98.8,1126848,270319566.71999997,04-Apr-2024 14:07:18,26.670773021250387,-140.99190283400813,142.05,03-Apr-2023,https://nsearchives.nseindia.com/365d/NIACL-EQ.svg,04-Mar-2024,-13.29,https://nsearchives.nseindia.com/30d/NIACL-EQ.svg,https://nsearchives.nseindia.com/today/NIACLEQN.svg,,,0,04-Apr-2024 14:06:48
INDIANB,INDIANBEQN,536.9,550.0,523.85,526.45,528.8,-2.35,-0.44,184490962549.61,573.75,268.0,3241338,1725558697.68,04-Apr-2024 14:07:14,8.244008714596943,-96.43656716417912,82.25,03-Apr-2023,https://nsearchives.nseindia.com/365d/INDIANB-EQ.svg,04-Mar-2024,0.5,https://nsearchives.nseindia.com/30d/INDIANB-EQ.svg,https://nsearchives.nseindia.com/today/INDIANBEQN.svg,,,0,04-Apr-2024 14:06:48
BRITANNIA,BRITANNIAEQN,4839.95,4855.0,4780.6,4813.1,4834.6,-21.5,-0.44,567985747958.5,5386.05,4222.55,305584,1468563363.8400002,04-Apr-2024 14:07:16,10.637665821891735,-13.98562480017999,11.81,03-Apr-2023,https://nsearchives.nseindia.com/365d/BRITANNIA-EQ.svg,04-Mar-2024,-0.09,https://nsearchives.nseindia.com/30d/BRITANNIA-EQ.svg,https://nsearchives.nseindia.com/today/BRITANNIAEQN.svg,,,0,04-Apr-2024 14:06:48
AARTIIND,AARTIINDEQN,693.95,701.9,686.0,690.85,693.95,-3.1,-0.45,137709845335.98,712.0,438.0,532695,369461271.15000004,04-Apr-2024 14:07:18,2.970505617977525,-57.728310502283115,33.44,03-Apr-2023,https://nsearchives.nseindia.com/365d/AARTIIND-EQ.svg,04-Mar-2024,4.81,https://nsearchives.nseindia.com/30d/AARTIIND-EQ.svg,https://nsearchives.nseindia.com/today/AARTIINDEQN.svg,,,0,04-Apr-2024 14:06:48
RALLIS,RALLISEQN,274.55,276.8,268.55,272.55,273.9,-1.35,-0.49,23316819911.0,294.4,186.55,550336,149663875.2,04-Apr-2024 14:07:13,7.4218749999999885,-46.10024122219244,39.32,03-Apr-2023,https://nsearchives.nseindia.com/365d/RALLIS-EQ.svg,04-Mar-2024,4.48,https://nsearchives.nseindia.com/30d/RALLIS-EQ.svg,https://nsearchives.nseindia.com/today/RALLISEQN.svg,,,0,04-Apr-2024 14:06:48
IPL,IPLEQN,224.7,226.0,218.95,221.6,222.7,-1.1,-0.49,6381497887.05,431.75,199.85,392069,86639407.61999999,04-Apr-2024 14:07:17,48.674001158077594,-10.883162371778834,3.9,03-Apr-2023,https://nsearchives.nseindia.com/365d/IPL-EQ.svg,04-Mar-2024,-40.29,https://nsearchives.nseindia.com/30d/IPL-EQ.svg,https://nsearchives.nseindia.com/today/IPLEQN.svg,,,0,04-Apr-2024 14:06:48
PSPPROJECT,PSPPROJECTEQN,740.9,741.2,726.1,733.5,737.15,-3.65,-0.5,8978040000.0,846.0,599.9,72188,52855331.720000006,04-Apr-2024 14:07:17,13.297872340425531,-22.270378396399405,9.29,03-Apr-2023,https://nsearchives.nseindia.com/365d/PSPPROJECT-EQ.svg,04-Mar-2024,7.49,https://nsearchives.nseindia.com/30d/PSPPROJECT-EQ.svg,https://nsearchives.nseindia.com/today/PSPPROJECTEQN.svg,,,0,04-Apr-2024 14:06:48
INDIGO,INDIGOEQN,3525.0,3525.0,3460.0,3473.0,3490.85,-17.85,-0.51,495843663036.96,3645.0,1864.55,450333,1568789045.46,04-Apr-2024 14:07:17,4.7187928669410155,-86.26478238717117,83.73,03-Apr-2023,https://nsearchives.nseindia.com/365d/INDIGO-EQ.svg,04-Mar-2024,10.08,https://nsearchives.nseindia.com/30d/INDIGO-EQ.svg,https://nsearchives.nseindia.com/today/INDIGOEQN.svg,,,0,04-Apr-2024 14:06:48
TARSONS,TARSONSEQN,444.35,447.75,434.0,436.85,439.1,-2.25,-0.51,6757490321.55,646.4,390.0,44284,19476988.88,04-Apr-2024 14:07:14,32.41800742574257,-12.012820512820518,-19.07,03-Apr-2023,https://nsearchives.nseindia.com/365d/TARSONS-EQ.svg,04-Mar-2024,-7.15,https://nsearchives.nseindia.com/30d/TARSONS-EQ.svg,https://nsearchives.nseindia.com/today/TARSONSEQN.svg,,,0,04-Apr-2024 14:06:48
TITAGARH,TITAGARHEQN,971.0,974.65,950.0,957.85,962.8,-4.95,-0.51,67110093374.69,1248.9,270.0,373319,358117450.32,04-Apr-2024 14:07:17,23.304507967010974,-254.75925925925927,-,-,-,04-Mar-2024,2.77,https://nsearchives.nseindia.com/30d/TITAGARH-EQ.svg,https://nsearchives.nseindia.com/today/TITAGARHEQN.svg,,,0,04-Apr-2024 14:06:48
LEMONTREE,LEMONTREEEQN,143.85,144.2,140.4,142.1,142.85,-0.75,-0.53,69921296173.25,147.25,75.15,2641282,375511061.93999994,04-Apr-2024 14:07:12,3.4974533106960988,-89.08848968729207,84.8,03-Apr-2023,https://nsearchives.nseindia.com/365d/LEMONTREE-EQ.svg,04-Mar-2024,-0.28,https://nsearchives.nseindia.com/30d/LEMONTREE-EQ.svg,https://nsearchives.nseindia.com/today/LEMONTREEEQN.svg,,,0,04-Apr-2024 14:06:48
CIPLA,CIPLAEQN,1479.0,1481.2,1445.1,1463.7,1471.5,-7.8,-0.53,768133059622.11,1519.0,886.3,1149774,1677727225.3200002,04-Apr-2024 14:07:18,3.640552995391702,-65.14724134040394,65.07,03-Apr-2023,https://nsearchives.nseindia.com/365d/CIPLA-EQ.svg,04-Mar-2024,0,https://nsearchives.nseindia.com/30d/CIPLA-EQ.svg,https://nsearchives.nseindia.com/today/CIPLAEQN.svg,,,0,04-Apr-2024 14:06:48
PCBL,PCBLEQN,284.75,286.2,278.3,280.6,282.1,-1.5,-0.53,48695318154.23,343.5,112.95,1686738,475693850.76,04-Apr-2024 14:07:12,18.311499272197956,-148.4285081894644,142.88,03-Apr-2023,https://nsearchives.nseindia.com/365d/PCBL-EQ.svg,04-Mar-2024,-2.61,https://nsearchives.nseindia.com/30d/PCBL-EQ.svg,https://nsearchives.nseindia.com/today/PCBLEQN.svg,,,0,04-Apr-2024 14:06:48
ZYDUSLIFE,ZYDUSLIFEEQN,987.1,991.0,973.45,982.4,987.7,-5.3,-0.54,247357470591.75,1031.7,484.95,647394,634569124.86,04-Apr-2024 14:07:17,4.778520887855003,-102.57758531807403,100.59,03-Apr-2023,https://nsearchives.nseindia.com/365d/ZYDUSLIFE-EQ.svg,04-Mar-2024,4.38,https://nsearchives.nseindia.com/30d/ZYDUSLIFE-EQ.svg,https://nsearchives.nseindia.com/today/ZYDUSLIFEEQN.svg,,,0,04-Apr-2024 14:06:48
NLCINDIA,NLCINDIAEQN,235.0,238.3,227.0,230.25,231.5,-1.25,-0.54,73384969258.11,293.75,76.5,5812907,1352837846.11,04-Apr-2024 14:07:14,21.617021276595743,-200.98039215686273,199.48,03-Apr-2023,https://nsearchives.nseindia.com/365d/NLCINDIA-EQ.svg,04-Mar-2024,2.16,https://nsearchives.nseindia.com/30d/NLCINDIA-EQ.svg,https://nsearchives.nseindia.com/today/NLCINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
